Targa,Scadenza,Data_pagamento,Primo_Avviso,Secondo_Avviso,Bollo,Mora,Interessi
"GJ264BR","02/29/36 00:00:00",,,,1,,
"GJ264BR","06/30/36 00:00:00",,,,1,,
"GX845AE","12/31/36 00:00:00",,,,1,,
"GX845AE","04/30/37 00:00:00",,,,1,,
"GX845AE","08/31/37 00:00:00",,,,1,,
"GX845AE","12/31/37 00:00:00",,,,1,,
"GX845AE","04/30/38 00:00:00",,,,1,,
"GX845AE","08/31/38 00:00:00",,,,1,,
"GX845AE","12/31/38 00:00:00",,,,1,,
"GX845AE","04/30/39 00:00:00",,,,1,,
"GX845AE","08/31/39 00:00:00",,,,1,,
"GX845AE","12/31/39 00:00:00",,,,1,,
"GX845AE","04/30/40 00:00:00",,,,1,,
"GX845AE","08/31/40 00:00:00",,,,1,,
"GX845AE","12/31/40 00:00:00",,,,1,,
"GX845AE","04/30/41 00:00:00",,,,1,,
"GX845AE","08/31/41 00:00:00",,,,1,,
"GX842AE","12/31/24 00:00:00","02/12/25 00:00:00",,,1,,
"GX842AE","04/30/25 00:00:00","05/12/25 00:00:00",,,1,,
"GX842AE","08/31/25 00:00:00","09/05/25 00:00:00",,,1,,
"GX842AE","12/31/25 00:00:00","01/15/26 00:00:00",,,1,,
"GX842AE","04/30/26 00:00:00",,,,1,,
"GX842AE","08/31/26 00:00:00",,,,1,,
"GX842AE","12/31/26 00:00:00",,,,1,,
"GX842AE","04/30/27 00:00:00",,,,1,,
"GX842AE","08/31/27 00:00:00",,,,1,,
"GX842AE","12/31/27 00:00:00",,,,1,,
"GX842AE","04/30/28 00:00:00",,,,1,,
"GX842AE","08/31/28 00:00:00",,,,1,,
"GX842AE","12/31/28 00:00:00",,,,1,,
"GX842AE","04/30/29 00:00:00",,,,1,,
"GX842AE","08/31/29 00:00:00",,,,1,,
"GY007DV","05/31/29 00:00:00",,,,1,,
"GY007DV","09/30/29 00:00:00",,,,1,,
"GY007DV","01/31/30 00:00:00",,,,1,,
"GY007DV","05/31/30 00:00:00",,,,1,,
"GY007DV","09/30/30 00:00:00",,,,1,,
"GY007DV","01/31/31 00:00:00",,,,1,,
"GY007DV","05/31/31 00:00:00",,,,1,,
"GY007DV","09/30/31 00:00:00",,,,1,,
"GY007DV","01/31/32 00:00:00",,,,1,,
"GY007DV","05/31/32 00:00:00",,,,1,,
"GY007DV","09/30/32 00:00:00",,,,1,,
"GY007DV","01/31/33 00:00:00",,,,1,,
"GY007DV","05/31/33 00:00:00",,,,1,,
"GY007DV","09/30/33 00:00:00",,,,1,,
"GY007DV","01/31/34 00:00:00",,,,1,,
"GY007DV","05/31/34 00:00:00",,,,1,,
"GY007DV","09/30/34 00:00:00",,,,1,,
"GY007DV","01/31/35 00:00:00",,,,1,,
"GY007DV","05/31/35 00:00:00",,,,1,,
"GY007DV","09/30/35 00:00:00",,,,1,,
"GY007DV","01/31/36 00:00:00",,,,1,,
"GY007DV","05/31/36 00:00:00",,,,1,,
"GY007DV","09/30/36 00:00:00",,,,1,,
"GY007DV","01/31/37 00:00:00",,,,1,,
"CT441EC","08/31/24 00:00:00",,,,127.61,,
"CT441EC","12/31/24 00:00:00",,,,127.61,,
"CT441EC","04/30/25 00:00:00",,,,127.61,,
"CT441EC","08/31/25 00:00:00",,,,127.61,,
"CT441EC","12/31/25 00:00:00",,,,127.61,,
"CT441EC","04/30/26 00:00:00",,,,127.61,,
"CT441EC","08/31/26 00:00:00",,,,127.61,,
"CT441EC","12/31/26 00:00:00",,,,127.61,,
"CT441EC","04/30/27 00:00:00",,,,127.61,,
"CT441EC","08/31/27 00:00:00",,,,127.61,,
"CT441EC","12/31/27 00:00:00",,,,127.61,,
"CT441EC","04/30/28 00:00:00",,,,127.61,,
"CT441EC","08/31/28 00:00:00",,,,127.61,,
"CT441EC","12/31/28 00:00:00",,,,127.61,,
"CT441EC","04/30/29 00:00:00",,,,127.61,,
"CT441EC","08/31/29 00:00:00",,,,127.61,,
"CT441EC","12/31/29 00:00:00",,,,127.61,,
"CT441EC","04/30/30 00:00:00",,,,127.61,,
"CT441EC","08/31/30 00:00:00",,,,127.61,,
"CT441EC","12/31/30 00:00:00",,,,127.61,,
"CT441EC","04/30/31 00:00:00",,,,127.61,,
"GP492XZ","05/31/34 00:00:00",,,,1,,
"GP492XZ","09/30/34 00:00:00",,,,1,,
"GP492XZ","01/31/35 00:00:00",,,,1,,
"GP492XZ","05/31/35 00:00:00",,,,1,,
"GP492XZ","09/30/35 00:00:00",,,,1,,
"GP492XZ","01/31/36 00:00:00",,,,1,,
"GP492XZ","05/31/36 00:00:00",,,,1,,
"GP492XZ","09/30/36 00:00:00",,,,1,,
"GP492XZ","01/31/37 00:00:00",,,,1,,
"GP492XZ","05/31/37 00:00:00",,,,1,,
"GP492XZ","09/30/37 00:00:00",,,,1,,
"GP492XZ","01/31/38 00:00:00",,,,1,,
"GP492XZ","05/31/38 00:00:00",,,,1,,
"GP492XZ","09/30/38 00:00:00",,,,1,,
"GP492XZ","01/31/39 00:00:00",,,,1,,
"GP492XZ","05/31/39 00:00:00",,,,1,,
"GP492XZ","09/30/39 00:00:00",,,,1,,
"GP492XZ","01/31/40 00:00:00",,,,1,,
"GP492XZ","05/31/40 00:00:00",,,,1,,
"GP492XZ","09/30/40 00:00:00",,,,1,,
"GP490XZ","01/31/24 00:00:00","03/12/24 00:00:00",,,1,,
"GP490XZ","05/31/24 00:00:00","06/21/24 00:00:00",,,1,,
"GP490XZ","09/30/24 00:00:00","10/25/24 00:00:00",,,1,,
"GP490XZ","01/31/25 00:00:00","02/11/25 00:00:00",,,1,,
"GP490XZ","05/31/25 00:00:00","06/19/25 00:00:00",,,1,,
"GP490XZ","09/30/25 00:00:00","10/10/25 00:00:00",,,1,,
"GP490XZ","01/31/26 00:00:00",,,,1,,
"GP490XZ","05/31/26 00:00:00",,,,1,,
"GP490XZ","09/30/26 00:00:00",,,,1,,
"GP490XZ","01/31/27 00:00:00",,,,1,,
"GP490XZ","05/31/27 00:00:00",,,,1,,
"GP490XZ","09/30/27 00:00:00",,,,1,,
"GP490XZ","01/31/28 00:00:00",,,,1,,
"GP490XZ","05/31/28 00:00:00",,,,1,,
"GA224BJ","09/30/27 00:00:00",,,,1,,
"GA224BJ","01/31/28 00:00:00",,,,1,,
"GA224BJ","05/31/28 00:00:00",,,,1,,
"GA224BJ","09/30/28 00:00:00",,,,1,,
"GA224BJ","01/31/29 00:00:00",,,,1,,
"GA224BJ","05/31/29 00:00:00",,,,1,,
"GA224BJ","09/30/29 00:00:00",,,,1,,
"GA224BJ","01/31/30 00:00:00",,,,1,,
"GA224BJ","05/31/30 00:00:00",,,,1,,
"GA224BJ","09/30/30 00:00:00",,,,1,,
"GA224BJ","01/31/31 00:00:00",,,,1,,
"GA224BJ","05/31/31 00:00:00",,,,1,,
"GA224BJ","09/30/31 00:00:00",,,,1,,
"GA224BJ","01/31/32 00:00:00",,,,1,,
"GA224BJ","05/31/32 00:00:00",,,,1,,
"GA224BJ","09/30/32 00:00:00",,,,1,,
"GA224BJ","01/31/33 00:00:00",,,,1,,
"GA224BJ","05/31/33 00:00:00",,,,1,,
"GA224BJ","09/30/33 00:00:00",,,,1,,
"GA224BJ","01/31/34 00:00:00",,,,1,,
"GA224BJ","05/31/34 00:00:00",,,,1,,
"GA224BJ","09/30/34 00:00:00",,,,1,,
"GA224BJ","01/31/35 00:00:00",,,,1,,
"GA224BJ","05/31/35 00:00:00",,,,1,,
"GA224BJ","09/30/35 00:00:00",,,,1,,
"GA224BJ","01/31/36 00:00:00",,,,1,,
"GA224BJ","05/31/36 00:00:00",,,,1,,
"GA224BJ","09/30/36 00:00:00",,,,1,,
"GA224BJ","01/31/37 00:00:00",,,,1,,
"GJ264BR","10/31/36 00:00:00",,,,1,,
"GJ264BR","02/28/37 00:00:00",,,,1,,
"GJ264BR","06/30/37 00:00:00",,,,1,,
"GJ264BR","10/31/37 00:00:00",,,,1,,
"GJ264BR","02/28/38 00:00:00",,,,1,,
"GJ264BR","06/30/38 00:00:00",,,,1,,
"GJ264BR","10/31/38 00:00:00",,,,1,,
"DE969TC","11/30/22 00:00:00","12/19/22 00:00:00",,,1,,
"DE969TC","11/30/23 00:00:00","12/18/23 00:00:00",,,1,,
"DE969TC","11/30/24 00:00:00","12/09/24 00:00:00",,,1,,
"DE969TC","11/30/25 00:00:00","12/15/25 00:00:00",,,1,,
"GJ017BR","12/31/26 00:00:00",,,,1,,
"GJ017BR","04/30/27 00:00:00",,,,1,,
"GJ017BR","08/31/27 00:00:00",,,,1,,
"GJ017BR","12/31/27 00:00:00",,,,1,,
"GJ017BR","04/30/28 00:00:00",,,,1,,
"GJ017BR","08/31/28 00:00:00",,,,1,,
"GJ017BR","12/31/28 00:00:00",,,,1,,
"GJ017BR","04/30/29 00:00:00",,,,1,,
"GJ017BR","08/31/29 00:00:00",,,,1,,
"GJ017BR","12/31/29 00:00:00",,,,1,,
"GJ017BR","04/30/30 00:00:00",,,,1,,
"GJ017BR","08/31/30 00:00:00",,,,1,,
"GJ017BR","12/31/30 00:00:00",,,,1,,
"EX340BS","10/31/14 00:00:00","03/26/15 00:00:00","01/07/15 00:00:00",,237.35,,
"GP684CP","06/30/37 00:00:00",,,,1,,
"GP684CP","06/30/38 00:00:00",,,,1,,
"EP210VB","12/31/31 00:00:00",,,,1,,
"GP490XZ","09/30/28 00:00:00",,,,1,,
"FV912DG","09/30/35 00:00:00",,,,1,,
"FV912DG","09/30/36 00:00:00",,,,1,,
"FV912DG","09/30/37 00:00:00",,,,1,,
"FV912DG","09/30/38 00:00:00",,,,1,,
"FV912DG","09/30/39 00:00:00",,,,1,,
"GS344GJ","08/31/26 00:00:00",,,,1,,
"GS344GJ","12/31/26 00:00:00",,,,1,,
"GS344GJ","04/30/27 00:00:00",,,,1,,
"GS344GJ","08/31/27 00:00:00",,,,1,,
"GS344GJ","12/31/27 00:00:00",,,,1,,
"GS344GJ","04/30/28 00:00:00",,,,1,,
"GS344GJ","08/31/28 00:00:00",,,,1,,
"GS344GJ","12/31/28 00:00:00",,,,1,,
"GS344GJ","04/30/29 00:00:00",,,,1,,
"GS344GJ","08/31/29 00:00:00",,,,1,,
"GS344GJ","12/31/29 00:00:00",,,,1,,
"GS344GJ","04/30/30 00:00:00",,,,1,,
"GS344GJ","08/31/30 00:00:00",,,,1,,
"GS344GJ","12/31/30 00:00:00",,,,1,,
"GS344GJ","04/30/31 00:00:00",,,,1,,
"GS344GJ","08/31/31 00:00:00",,,,1,,
"GS344GJ","12/31/31 00:00:00",,,,1,,
"GS344GJ","04/30/32 00:00:00",,,,1,,
"GS344GJ","08/31/32 00:00:00",,,,1,,
"GS344GJ","12/31/32 00:00:00",,,,1,,
"GS344GJ","04/30/33 00:00:00",,,,1,,
"GS344GJ","08/31/33 00:00:00",,,,1,,
"GS344GJ","12/31/33 00:00:00",,,,1,,
"GS344GJ","04/30/34 00:00:00",,,,1,,
"GS344GJ","08/31/34 00:00:00",,,,1,,
"GS344GJ","12/31/34 00:00:00",,,,1,,
"GS344GJ","04/30/35 00:00:00",,,,1,,
"GS344GJ","08/31/35 00:00:00",,,,1,,
"GS344GJ","12/31/35 00:00:00",,,,1,,
"GS344GJ","04/30/36 00:00:00",,,,1,,
"GS344GJ","08/31/36 00:00:00",,,,1,,
"GS344GJ","12/31/36 00:00:00",,,,1,,
"GS344GJ","04/30/37 00:00:00",,,,1,,
"GS344GJ","08/31/37 00:00:00",,,,1,,
"GS344GJ","12/31/37 00:00:00",,,,1,,
"GS344GJ","04/30/38 00:00:00",,,,1,,
"GS344GJ","08/31/38 00:00:00",,,,1,,
"GS344GJ","12/31/38 00:00:00",,,,1,,
"GS344GJ","04/30/39 00:00:00",,,,1,,
"GS344GJ","08/31/39 00:00:00",,,,1,,
"GS344GJ","12/31/39 00:00:00",,,,1,,
"GX842AE","12/31/29 00:00:00",,,,1,,
"DK849HY-","05/31/31 00:00:00",,,,127.61,,
"EF159NC","04/30/18 00:00:00","05/22/18 00:00:00",,,701.08,,
"EF159NC","04/30/19 00:00:00","05/14/19 00:00:00","05/02/19 00:00:00",,701.08,,
"EF159NC","04/30/20 00:00:00","05/11/20 00:00:00",,,701.08,,
"EF159NC","04/30/21 00:00:00","05/18/21 00:00:00",,,701.08,,
"EF159NC","04/30/22 00:00:00","05/23/22 00:00:00",,,701.08,,
"EF159NC","04/30/23 00:00:00","05/16/23 00:00:00",,,701.08,,
"EF159NC","04/30/24 00:00:00","05/20/24 00:00:00",,,701.08,,
"EF159NC","04/30/25 00:00:00","05/16/25 00:00:00",,,701.08,,
"EF159NC","04/30/26 00:00:00",,,,701.08,,
"EF159NC","04/30/27 00:00:00",,,,701.08,,
"EF159NC","04/30/28 00:00:00",,,,701.08,,
"EF159NC","04/30/29 00:00:00",,,,701.08,,
"EF159NC","04/30/30 00:00:00",,,,701.08,,
"EF159NC","04/30/31 00:00:00",,,,701.08,,
"EF159NC","04/30/32 00:00:00",,,,701.08,,
"EF159NC","04/30/33 00:00:00",,,,701.08,,
"EF159NC","04/30/34 00:00:00",,,,701.08,,
"EF159NC","04/30/35 00:00:00",,,,701.08,,
"EF159NC","04/30/36 00:00:00",,,,701.08,,
"EF159NC","04/30/37 00:00:00",,,,701.08,,
"EF159NC","04/30/38 00:00:00",,,,701.08,,
"EF159NC","04/30/39 00:00:00",,,,701.08,,
"EF159NC","04/30/40 00:00:00",,,,701.08,,
"EF159NC","04/30/41 00:00:00",,,,701.08,,
"EF159NC","04/30/42 00:00:00",,,,701.08,,
"EF159NC","04/30/43 00:00:00",,,,701.08,,
"EF159NC","04/30/44 00:00:00",,,,701.08,,
"EF159NC","04/30/45 00:00:00",,,,701.08,,
"EF159NC","04/30/46 00:00:00",,,,701.08,,
"EF159NC","04/30/47 00:00:00",,,,701.08,,
"EF159NC","04/30/48 00:00:00",,,,701.08,,
"EF159NC","04/30/49 00:00:00",,,,701.08,,
"EF159NC","04/30/50 00:00:00",,,,701.08,,
"EF159NC","04/30/51 00:00:00",,,,701.08,,
"EF159NC","04/30/52 00:00:00",,,,701.08,,
"EF159NC","04/30/53 00:00:00",,,,701.08,,
"EF159NC","04/30/54 00:00:00",,,,701.08,,
"EF159NC","04/30/55 00:00:00",,,,701.08,,
"EF159NC","04/30/56 00:00:00",,,,701.08,,
"EF159NC","04/30/57 00:00:00",,,,701.08,,
"EF159NC","04/30/58 00:00:00",,,,701.08,,
"EF159NC","04/30/59 00:00:00",,,,701.08,,
"EF159NC","04/30/60 00:00:00",,,,701.08,,
"EF159NC","04/30/61 00:00:00",,,,701.08,,
"EF159NC","04/30/62 00:00:00",,,,701.08,,
"EF159NC","04/30/63 00:00:00",,,,701.08,,
"GS344GJ","04/30/40 00:00:00",,,,1,,
"GS344GJ","08/31/40 00:00:00",,,,1,,
"GS344GJ","12/31/40 00:00:00",,,,1,,
"GS344GJ","04/30/41 00:00:00",,,,1,,
"FT905ZD","08/31/27 00:00:00",,,,1,,
"FT905ZD","08/31/28 00:00:00",,,,1,,
"DK810HY-","08/31/14 00:00:00","09/26/14 00:00:00",,,127.61,,
"DK810HY-","12/31/14 00:00:00","01/30/15 00:00:00",,,127.61,,
"DK810HY-","04/30/15 00:00:00","05/27/15 00:00:00",,,127.61,,
"DK810HY-","08/31/15 00:00:00","09/21/15 00:00:00",,,127.61,,
"DK810HY-","12/31/15 00:00:00","01/22/16 00:00:00",,,127.61,,
"DK810HY-","04/30/16 00:00:00","05/18/16 00:00:00",,,127.61,,
"DK810HY-","08/31/16 00:00:00","09/09/16 00:00:00",,,127.61,,
"EF159NC","04/30/64 00:00:00",,,,701.08,,
"EF159NC","04/30/65 00:00:00",,,,701.08,,
"EF159NC","04/30/66 00:00:00",,,,701.08,,
"EF159NC","04/30/67 00:00:00",,,,701.08,,
"EF159NC","04/30/68 00:00:00",,,,701.08,,
"EW641FK","05/31/18 00:00:00","06/19/18 00:00:00",,,79.45,,
"EW641FK","05/31/19 00:00:00","06/18/19 00:00:00","06/10/19 00:00:00",,79.45,,
"EW641FK","05/31/20 00:00:00","06/18/20 00:00:00",,,79.45,,
"EW641FK","05/31/21 00:00:00","06/25/21 00:00:00",,,79.45,,
"EW641FK","05/31/22 00:00:00","06/21/22 00:00:00",,,79.45,,
"EW641FK","05/31/23 00:00:00","06/20/23 00:00:00",,,79.45,,
"EW641FK","05/31/24 00:00:00","06/26/24 00:00:00",,,79.45,,
"EW641FK","05/31/25 00:00:00","06/30/25 00:00:00",,,79.45,,
"EW641FK","05/31/26 00:00:00",,,,79.45,,
"EW641FK","05/31/27 00:00:00",,,,79.45,,
"EW641FK","05/31/28 00:00:00",,,,79.45,,
"EW641FK","05/31/29 00:00:00",,,,79.45,,
"EW641FK","05/31/30 00:00:00",,,,79.45,,
"EW641FK","05/31/31 00:00:00",,,,79.45,,
"EW641FK","05/31/32 00:00:00",,,,79.45,,
"EW641FK","05/31/33 00:00:00",,,,79.45,,
"EW641FK","05/31/34 00:00:00",,,,79.45,,
"EW641FK","05/31/35 00:00:00",,,,79.45,,
"EW641FK","05/31/36 00:00:00",,,,79.45,,
"EW641FK","05/31/37 00:00:00",,,,79.45,,
"EW641FK","05/31/38 00:00:00",,,,79.45,,
"EW641FK","05/31/39 00:00:00",,,,79.45,,
"EW641FK","05/31/40 00:00:00",,,,79.45,,
"EW641FK","05/31/41 00:00:00",,,,79.45,,
"EW641FK","05/31/42 00:00:00",,,,79.45,,
"EW641FK","05/31/43 00:00:00",,,,79.45,,
"EW641FK","05/31/44 00:00:00",,,,79.45,,
"EW641FK","05/31/45 00:00:00",,,,79.45,,
"EW641FK","05/31/46 00:00:00",,,,79.45,,
"EW641FK","05/31/47 00:00:00",,,,79.45,,
"EW641FK","05/31/48 00:00:00",,,,79.45,,
"EW641FK","05/31/49 00:00:00",,,,79.45,,
"EW641FK","05/31/50 00:00:00",,,,79.45,,
"EW641FK","05/31/51 00:00:00",,,,79.45,,
"EW641FK","05/31/52 00:00:00",,,,79.45,,
"EW641FK","05/31/53 00:00:00",,,,79.45,,
"EW641FK","05/31/54 00:00:00",,,,79.45,,
"EW641FK","05/31/55 00:00:00",,,,79.45,,
"EW641FK","05/31/56 00:00:00",,,,79.45,,
"EW641FK","05/31/57 00:00:00",,,,79.45,,
"EW641FK","05/31/58 00:00:00",,,,79.45,,
"DK810HY-","12/31/16 00:00:00","01/31/17 00:00:00",,,127.61,,
"DK810HY-","04/30/17 00:00:00","05/26/17 00:00:00",,,127.61,,
"DK810HY-","08/31/17 00:00:00","09/22/17 00:00:00",,,127.61,,
"DK810HY-","12/31/17 00:00:00","01/25/18 00:00:00",,,127.61,,
"DK810HY-","04/30/18 00:00:00","05/29/18 00:00:00",,,127.61,,
"DK810HY-","08/31/18 00:00:00","09/07/18 00:00:00",,,127.61,,
"DK810HY-","12/31/18 00:00:00","01/07/19 00:00:00",,,127.61,,
"DK810HY-","04/30/19 00:00:00","05/02/19 00:00:00","05/02/19 00:00:00",,127.61,,
"DK810HY-","08/31/19 00:00:00","09/02/19 00:00:00",,,127.61,,
"DK810HY-","12/31/19 00:00:00","01/07/20 00:00:00",,,127.61,,
"DK810HY-","04/30/20 00:00:00",,,,127.61,,
"DK810HY-","08/31/20 00:00:00",,,,127.61,,
"DK810HY-","12/31/20 00:00:00",,,,127.61,,
"DK810HY-","04/30/21 00:00:00",,,,127.61,,
"DK810HY-","08/31/21 00:00:00",,,,127.61,,
"DK810HY-","12/31/21 00:00:00",,,,127.61,,
"DK810HY-","04/30/22 00:00:00",,,,127.61,,
"DK810HY-","08/31/22 00:00:00",,,,127.61,,
"DK810HY-","12/31/22 00:00:00",,,,127.61,,
"DK810HY-","04/30/23 00:00:00",,,,127.61,,
"DK810HY-","08/31/23 00:00:00",,,,127.61,,
"DK810HY-","12/31/23 00:00:00",,,,127.61,,
"DK810HY-","04/30/24 00:00:00",,,,127.61,,
"DK810HY-","08/31/24 00:00:00",,,,127.61,,
"DK810HY-","12/31/24 00:00:00",,,,127.61,,
"DK810HY-","04/30/25 00:00:00",,,,127.61,,
"DK810HY-","08/31/25 00:00:00",,,,127.61,,
"DK810HY-","12/31/25 00:00:00",,,,127.61,,
"DK810HY-","04/30/26 00:00:00",,,,127.61,,
"DK810HY-","08/31/26 00:00:00",,,,127.61,,
"DK810HY-","12/31/26 00:00:00",,,,127.61,,
"DK810HY-","04/30/27 00:00:00",,,,127.61,,
"DK810HY-","08/31/27 00:00:00",,,,127.61,,
"DK810HY-","12/31/27 00:00:00",,,,127.61,,
"DK810HY-","04/30/28 00:00:00",,,,127.61,,
"DK810HY-","08/31/28 00:00:00",,,,127.61,,
"DK810HY-","12/31/28 00:00:00",,,,127.61,,
"DK810HY-","04/30/29 00:00:00",,,,127.61,,
"DK810HY-","08/31/29 00:00:00",,,,127.61,,
"DK810HY-","12/31/29 00:00:00",,,,127.61,,
"DK810HY-","04/30/30 00:00:00",,,,127.61,,
"DK810HY-","08/31/30 00:00:00",,,,127.61,,
"DK810HY-","12/31/30 00:00:00",,,,127.61,,
"DK810HY-","04/30/31 00:00:00",,,,127.61,,
"EW641FK","05/31/59 00:00:00",,,,79.45,,
"EW641FK","05/31/60 00:00:00",,,,79.45,,
"EW641FK","05/31/61 00:00:00",,,,79.45,,
"EW641FK","05/31/62 00:00:00",,,,79.45,,
"EW641FK","05/31/63 00:00:00",,,,79.45,,
"EW641FK","05/31/64 00:00:00",,,,79.45,,
"EW641FK","05/31/65 00:00:00",,,,79.45,,
"EW641FK","05/31/66 00:00:00",,,,79.45,,
"EW641FK","05/31/67 00:00:00",,,,79.45,,
"EW641FK","05/31/68 00:00:00",,,,79.45,,
"EW642FK","05/31/18 00:00:00","06/19/18 00:00:00",,,79.45,,
"CT441EC","08/31/14 00:00:00",,,,127.61,,
"CT441EC","12/31/14 00:00:00",,,,127.61,,
"CT441EC","04/30/15 00:00:00",,,,127.61,,
"CT441EC","08/31/15 00:00:00",,,,127.61,,
"CT441EC","12/31/15 00:00:00",,,,127.61,,
"CT441EC","04/30/16 00:00:00",,,,127.61,,
"CT441EC","08/31/16 00:00:00",,,,127.61,,
"CT441EC","12/31/16 00:00:00",,,,127.61,,
"CT441EC","04/30/17 00:00:00",,,,127.61,,
"CT441EC","08/31/17 00:00:00",,,,127.61,,
"CT441EC","12/31/17 00:00:00",,,,127.61,,
"CT441EC","04/30/18 00:00:00",,,,127.61,,
"CT441EC","08/31/18 00:00:00",,,,127.61,,
"CT441EC","12/31/18 00:00:00",,,,127.61,,
"CT441EC","04/30/19 00:00:00",,,,127.61,,
"CT441EC","08/31/19 00:00:00",,,,127.61,,
"CT441EC","12/31/19 00:00:00",,,,127.61,,
"CT441EC","04/30/20 00:00:00",,,,127.61,,
"CT441EC","08/31/20 00:00:00",,,,127.61,,
"CT441EC","12/31/20 00:00:00",,,,127.61,,
"CT441EC","04/30/21 00:00:00",,,,127.61,,
"CT441EC","08/31/21 00:00:00",,,,127.61,,
"CT441EC","12/31/21 00:00:00",,,,127.61,,
"CT441EC","04/30/22 00:00:00",,,,127.61,,
"CT441EC","08/31/22 00:00:00",,,,127.61,,
"CT441EC","12/31/22 00:00:00",,,,127.61,,
"CT441EC","04/30/23 00:00:00",,,,127.61,,
"CT441EC","08/31/23 00:00:00",,,,127.61,,
"CT441EC","12/31/23 00:00:00",,,,127.61,,
"CT441EC","04/30/24 00:00:00",,,,127.61,,
"GY007DV","05/31/37 00:00:00",,,,1,,
"GY007DV","09/30/37 00:00:00",,,,1,,
"GY007DV","01/31/38 00:00:00",,,,1,,
"GY007DV","05/31/38 00:00:00",,,,1,,
"GY007DV","09/30/38 00:00:00",,,,1,,
"GY007DV","01/31/39 00:00:00",,,,1,,
"GY007DV","05/31/39 00:00:00",,,,1,,
"GY007DV","09/30/39 00:00:00",,,,1,,
"GY007DV","01/31/40 00:00:00",,,,1,,
"GY007DV","05/31/40 00:00:00",,,,1,,
"GY007DV","09/30/40 00:00:00",,,,1,,
"GY007DV","01/31/41 00:00:00",,,,1,,
"GY007DV","05/31/41 00:00:00",,,,1,,
"GY007DV","09/30/41 00:00:00",,,,1,,
"GY008DV","01/31/25 00:00:00","03/31/25 00:00:00",,,1,,
"GY008DV","05/31/25 00:00:00","06/30/25 00:00:00",,,1,,
"GY008DV","09/30/25 00:00:00","10/29/25 00:00:00",,,1,,
"GY008DV","01/31/26 00:00:00",,,,1,,
"GY008DV","05/31/26 00:00:00",,,,1,,
"GY008DV","09/30/26 00:00:00",,,,1,,
"GY008DV","01/31/27 00:00:00",,,,1,,
"GY008DV","05/31/27 00:00:00",,,,1,,
"GY008DV","09/30/27 00:00:00",,,,1,,
"GY008DV","01/31/28 00:00:00",,,,1,,
"GY008DV","05/31/28 00:00:00",,,,1,,
"DE969TC","11/30/26 00:00:00",,,,1,,
"DE969TC","11/30/27 00:00:00",,,,1,,
"DE969TC","11/30/28 00:00:00",,,,1,,
"DE969TC","11/30/29 00:00:00",,,,1,,
"DE969TC","11/30/30 00:00:00",,,,1,,
"DE969TC","11/30/31 00:00:00",,,,1,,
"DE969TC","11/30/32 00:00:00",,,,1,,
"DE969TC","11/30/33 00:00:00",,,,1,,
"DE969TC","11/30/34 00:00:00",,,,1,,
"DE969TC","11/30/35 00:00:00",,,,1,,
"DE969TC","11/30/36 00:00:00",,,,1,,
"DE969TC","11/30/37 00:00:00",,,,1,,
"DE969TC","11/30/38 00:00:00",,,,1,,
"DE969TC","11/30/39 00:00:00",,,,1,,
"DE969TC","11/30/40 00:00:00",,,,1,,
"DE969TC","11/30/41 00:00:00",,,,1,,
"DE969TC","11/30/42 00:00:00",,,,1,,
"DE969TC","11/30/43 00:00:00",,,,1,,
"DE969TC","11/30/44 00:00:00",,,,1,,
"DE969TC","11/30/45 00:00:00",,,,1,,
"DE969TC","11/30/46 00:00:00",,,,1,,
"DE969TC","11/30/47 00:00:00",,,,1,,
"DE969TC","11/30/48 00:00:00",,,,1,,
"DE969TC","11/30/49 00:00:00",,,,1,,
"DE969TC","11/30/50 00:00:00",,,,1,,
"DE969TC","11/30/51 00:00:00",,,,1,,
"DE969TC","11/30/52 00:00:00",,,,1,,
"DE969TC","11/30/53 00:00:00",,,,1,,
"DE969TC","11/30/54 00:00:00",,,,1,,
"DE969TC","11/30/55 00:00:00",,,,1,,
"DE969TC","11/30/56 00:00:00",,,,1,,
"DE969TC","11/30/57 00:00:00",,,,1,,
"DE969TC","11/30/58 00:00:00",,,,1,,
"DE969TC","11/30/59 00:00:00",,,,1,,
"DE969TC","11/30/60 00:00:00",,,,1,,
"DE969TC","11/30/61 00:00:00",,,,1,,
"DE969TC","11/30/62 00:00:00",,,,1,,
"DE969TC","11/30/63 00:00:00",,,,1,,
"GP490XZ","01/31/29 00:00:00",,,,1,,
"GP490XZ","05/31/29 00:00:00",,,,1,,
"GP490XZ","09/30/29 00:00:00",,,,1,,
"GP490XZ","01/31/30 00:00:00",,,,1,,
"GP490XZ","05/31/30 00:00:00",,,,1,,
"GP490XZ","09/30/30 00:00:00",,,,1,,
"GP490XZ","01/31/31 00:00:00",,,,1,,
"GP490XZ","05/31/31 00:00:00",,,,1,,
"GP490XZ","09/30/31 00:00:00",,,,1,,
"GP490XZ","01/31/32 00:00:00",,,,1,,
"GP490XZ","05/31/32 00:00:00",,,,1,,
"GP490XZ","09/30/32 00:00:00",,,,1,,
"GP490XZ","01/31/33 00:00:00",,,,1,,
"GP490XZ","05/31/33 00:00:00",,,,1,,
"GP490XZ","09/30/33 00:00:00",,,,1,,
"GP490XZ","01/31/34 00:00:00",,,,1,,
"GJ017BR","04/30/31 00:00:00",,,,1,,
"GJ017BR","08/31/31 00:00:00",,,,1,,
"GJ017BR","12/31/31 00:00:00",,,,1,,
